,spy,iwm,dia,qqq,ordnum
2018-02-27,274.43,152.76,253.96,168.29,4534
2018-02-28,271.65,150.35,250.2,167.21,4535
2018-03-01,267.7,149.95,245.98,164.48,4536
2018-03-02,269.08,152.35,245.35,165.99,4537
2018-03-05,272.19,153.71,248.84,167.83,4538
2018-03-06,272.88,155.37,248.84,168.54,4539
2018-03-07,272.78,156.74,248.11,168.93,4540
2018-03-08,274.1,156.42,249.14,169.86,4541
2018-03-09,278.87,158.92,253.56,173.16,4542
2018-03-12,278.52,159.2,251.96,174.08,4543
2018-03-13,276.72,158.46,250.22,171.71,4544
2018-03-14,275.3,157.71,247.88,171.68,4545
2018-03-15,275.0,156.92,249.0,171.53,4546
2018-03-16,274.2,157.8,249.1,171.02,4547
2018-03-19,270.49,156.28,245.91,167.1,4548
2018-03-20,270.95,156.24,247.1,167.65,4549
2018-03-21,270.43,157.15,246.62,166.92,4550
2018-03-22,263.67,153.35,239.36,162.8,4551
2018-03-23,258.05,150.05,235.13,158.51,4552
2018-03-26,265.11,153.33,241.82,164.4,4553
2018-03-27,260.6,150.36,238.29,159.08,4554
2018-03-28,259.83,150.31,238.28,157.25,4555
2018-03-29,263.15,151.83,241.4,160.13,4556
2018-04-02,257.47,148.13,236.15,155.51,4557
2018-04-03,260.77,150.25,240.15,157.26,4558
2018-04-04,263.56,152.16,242.46,159.74,4559
2018-04-05,265.64,153.42,244.91,160.65,4560
2018-04-06,259.72,150.36,239.13,156.63,4561
2018-04-09,261.0,150.54,239.73,157.73,4562
2018-04-10,265.15,153.38,244.01,161.21,4563
2018-04-11,263.76,153.71,241.88,160.28,4564
2018-04-12,265.93,154.76,244.81,162.21,4565
2018-04-13,265.15,153.95,243.58,161.37,4566
2018-04-16,267.33,155.37,245.62,162.6,4567
2018-04-17,270.19,157.06,247.8,166.1,4568
2018-04-18,270.39,157.48,247.38,166.44,4569
2018-04-19,268.89,156.39,246.57,164.91,4570
2018-04-20,266.61,155.55,244.48,162.3,4571
2018-04-23,266.57,155.32,244.35,161.89,4572
2018-04-24,262.98,154.43,240.09,158.46,4573
2018-04-25,263.63,154.2,240.7,158.65,4574
2018-04-26,266.31,154.91,243.12,161.99,4575
2018-04-27,266.56,154.69,242.95,162.09,4576
2018-04-30,264.51,153.32,241.54,160.94,4577
2018-05-01,264.98,154.07,240.76,162.78,4578
2018-05-02,263.2,154.65,239.11,161.82,4579
2018-05-03,262.62,153.81,239.1,161.8,4580
2018-05-04,266.02,155.73,242.52,164.87,4581
2018-05-07,266.92,157.05,243.42,166.24,4582
2018-05-08,266.92,157.83,243.42,166.07,4583
2018-05-09,269.5,158.68,245.4,167.88,4584
2018-05-10,272.02,159.53,247.46,169.62,4585
2018-05-11,272.85,159.84,248.54,169.46,4586
2018-05-14,272.98,159.23,249.27,169.75,4587
2018-05-15,271.1,159.26,247.31,167.87,4588
2018-05-16,272.24,160.92,247.97,168.98,4589
2018-05-17,272.01,161.66,247.74,168.33,4590
2018-05-18,271.33,161.87,247.0,167.46,4591
2018-05-21,273.37,162.94,249.94,168.4,4592
2018-05-22,272.61,161.76,248.18,168.18,4593
2018-05-23,273.36,161.97,248.63,169.6,4594
2018-05-24,272.8,162.03,247.91,169.55,4595
2018-05-25,272.15,161.74,247.37,169.72,4596
2018-05-29,269.02,161.52,243.45,168.97,4597
2018-05-30,272.61,164.08,246.7,170.18,4598
2018-05-31,270.94,162.77,244.18,170.07,4599
2018-06-01,273.6,163.84,246.36,172.74,4600
2018-06-04,274.9,164.71,248.2,174.3,4601
2018-06-05,275.1,165.73,248.15,174.84,4602
2018-06-06,277.4,166.93,251.52,175.86,4603
2018-06-07,277.37,166.02,252.53,174.43,4604
2018-06-08,278.19,166.52,253.27,174.44,4605
2018-06-11,278.56,166.77,253.39,174.91,4606
2018-06-12,278.92,167.53,253.3,175.83,4607
2018-06-13,278.03,166.87,252.18,175.82,4608
2018-06-14,278.73,167.76,251.99,177.6,4609
2018-06-15,277.13,167.81,250.74,176.98,4610
2018-06-18,276.56,168.6,249.73,176.5,4611
2018-06-19,275.5,168.61,246.88,176.0,4612
2018-06-20,275.97,169.97,246.46,177.25,4613
2018-06-21,274.24,168.38,244.5,175.71,4614
2018-06-22,274.74,167.82,245.69,175.32,4615
2018-06-25,271.0,165.08,242.31,171.37,4616
2018-06-26,271.6,166.04,242.67,172.07,4617
2018-06-27,269.35,163.38,241.12,169.73,4618
2018-06-28,270.89,163.88,242.08,171.19,4619
2018-06-29,271.28,163.77,242.73,171.65,4620
2018-07-02,271.86,164.9,242.73,172.8,4621
2018-07-03,270.9,164.96,241.66,170.8,4622
2018-07-05,273.11,166.84,243.55,172.92,4623
2018-07-06,275.42,168.25,244.6,175.61,4624
2018-07-09,277.9,169.31,247.84,177.19,4625
2018-07-10,278.9,168.54,249.23,177.32,4626
2018-07-11,276.86,167.11,247.08,176.42,4627
2018-07-12,279.37,167.92,249.3,179.46,4628
2018-07-13,279.59,167.42,250.2,179.61,4629
2018-07-16,279.34,166.77,250.67,179.18,4630
2018-07-17,280.47,167.51,251.28,180.27,4631
2018-07-18,281.06,167.98,252.03,179.93,4632
2018-07-19,280.0,169.17,250.79,179.03,4633
2018-07-20,279.68,168.48,250.44,178.99,4634
2018-07-23,280.2,168.69,250.26,179.56,4635
2018-07-24,281.61,166.89,252.21,180.3,4636
2018-07-25,284.01,167.5,254.02,182.82,4637
2018-07-26,283.34,168.4,255.12,180.05,4638
2018-07-27,281.42,165.26,254.26,177.62,4639
2018-07-30,279.95,164.2,252.87,175.11,4640
2018-07-31,281.33,165.87,254.17,176.45,4641
2018-08-01,280.86,165.76,253.11,177.12,4642
2018-08-02,282.39,166.97,253.1,179.53,4643
2018-08-03,283.6,166.39,254.39,180.08,4644
2018-08-06,284.64,167.32,254.85,181.14,4645
2018-08-07,285.58,167.72,256.12,181.8,4646
2018-08-08,285.46,167.57,255.62,182.02,4647
2018-08-09,285.07,168.0,255.16,181.91,4648
2018-08-10,283.16,167.53,253.3,180.52,4649
2018-08-13,282.1,166.55,252.04,180.32,4650
2018-08-14,283.9,168.2,253.21,181.45,4651
2018-08-15,281.78,166.09,251.76,179.23,4652
2018-08-16,284.06,167.63,255.94,179.82,4653
2018-08-17,285.06,168.35,256.51,179.86,4654
2018-08-20,285.67,168.82,257.43,179.7,4655
2018-08-21,286.34,170.76,258.07,180.36,4656
2018-08-22,286.17,171.18,257.18,181.06,4657
2018-08-23,285.79,170.66,256.49,180.8,4658
2018-08-24,287.51,171.59,257.85,182.48,4659
2018-08-27,289.78,171.84,260.58,184.34,4660
2018-08-28,289.92,172.0,260.64,184.61,4661
2018-08-29,291.48,172.5,261.33,186.74,4662
2018-08-30,290.3,172.36,260.01,186.41,4663
2018-08-31,290.31,173.02,259.85,186.65,4664
2018-09-04,289.81,172.25,259.73,185.85,4665
2018-09-05,289.03,171.79,259.92,183.45,4666
2018-09-06,288.16,170.63,260.29,181.81,4667
2018-09-07,287.6,170.54,259.54,181.11,4668
2018-09-10,288.1,170.75,258.94,181.72,4669
2018-09-11,289.05,171.03,260.03,183.12,4670
2018-09-12,289.12,170.62,260.25,182.58,4671
2018-09-13,290.83,170.66,261.78,184.53,4672
2018-09-14,290.88,171.38,261.89,183.99,4673
2018-09-17,289.34,169.56,260.98,181.34,4674
2018-09-18,290.91,170.27,262.91,182.84,4675
2018-09-19,291.22,169.65,264.42,182.7,4676
2018-09-20,293.58,171.22,267.04,184.72,4677
2018-09-21,291.99,170.4,267.12,183.71,4678
2018-09-24,291.02,169.77,265.42,183.89,4679
2018-09-25,290.75,170.03,264.73,184.14,4680
2018-09-26,289.88,168.03,263.78,184.27,4681
2018-09-27,290.69,168.04,264.25,185.83,4682
2018-09-28,290.72,168.55,264.4,185.79,4683
2018-10-01,291.73,166.33,266.73,186.17,4684
2018-10-02,291.56,164.53,267.57,185.75,4685
2018-10-03,291.72,165.97,267.95,185.95,4686
2018-10-04,289.44,163.64,266.25,182.38,4687
2018-10-05,287.82,162.16,264.32,180.15,4688
2018-10-08,287.82,161.82,264.83,179.05,4689
2018-10-09,287.4,161.19,264.23,179.63,4690
2018-10-10,278.3,156.56,256.06,171.73,4691
2018-10-11,272.17,153.57,250.27,169.6,4692
2018-10-12,275.95,153.6,253.3,174.32,4693
2018-10-15,274.4,154.17,252.34,172.21,4694
2018-10-16,280.4,158.64,257.92,177.22,4695
2018-10-17,280.45,157.96,256.97,177.29,4696
2018-10-18,276.4,155.0,253.68,173.18,4697
2018-10-19,276.25,153.36,254.32,173.02,4698
2018-10-22,275.01,153.03,253.04,173.91,4699
2018-10-23,273.61,151.66,251.67,173.27,4700
2018-10-24,265.32,145.95,245.64,165.34,4701
2018-10-25,270.08,149.11,249.77,171.06,4702
2018-10-26,265.33,147.48,246.53,166.66,4703
2018-10-29,263.86,146.67,244.47,163.23,4704
2018-10-30,267.77,149.73,248.7,165.92,4705
2018-10-31,270.63,150.03,251.19,169.82,4706
2018-11-01,273.51,153.49,253.73,172.06,4707
2018-11-02,271.89,154.0,252.46,169.38,4708
2018-11-05,273.39,153.88,254.48,168.96,4709
2018-11-06,275.12,154.64,256.23,170.24,4710
2018-11-07,281.01,157.41,261.78,175.58,4711
2018-11-08,280.5,156.99,262.1,174.46,4712
2018-11-09,277.76,154.08,260.09,171.52,4713
2018-11-12,272.57,151.03,254.22,166.33,4714
2018-11-13,272.06,150.55,253.06,166.47,4715
2018-11-14,270.2,149.45,250.91,165.2,4716
2018-11-15,273.02,151.58,253.22,168.09,4717
2018-11-16,273.73,151.94,254.05,167.5,4718
2018-11-19,269.1,148.86,249.86,162.06,4719
2018-11-20,264.12,145.99,244.5,159.16,4720
2018-11-21,265.02,148.03,244.65,160.37,4721
2018-11-23,263.25,147.89,242.81,159.21,4722
2018-11-26,267.5,149.81,246.39,162.89,4723
2018-11-27,268.4,148.57,247.5,163.44,4724
2018-11-28,274.58,152.24,253.84,168.7,4725
2018-11-29,273.98,151.83,253.59,168.15,4726
2018-11-30,275.65,152.62,255.51,169.37,4727
2018-12-03,279.3,154.08,258.73,172.33,4728
2018-12-04,270.25,147.52,250.73,165.72,4729
2018-12-06,269.84,147.2,249.72,166.89,4730
2018-12-07,263.57,144.02,244.31,161.38,4731
2018-12-10,264.07,143.6,244.71,163.07,4732
2018-12-11,264.13,143.45,244.23,163.61,4733
2018-12-12,265.46,144.82,245.88,165.05,4734
2018-12-13,265.37,142.77,246.27,165.1,4735
2018-12-14,260.47,140.61,241.42,161.08,4736
2018-12-17,255.36,137.02,236.43,157.43,4737
2018-12-18,255.08,136.85,237.36,158.42,4738
2018-12-19,251.26,134.0,233.42,154.53,4739
2018-12-20,247.17,131.79,228.89,152.29,4740
2018-12-21,240.7,128.37,224.09,147.57,4741
2018-12-24,234.34,125.88,218.1,143.5,4742
2018-12-26,246.18,131.93,228.71,152.46,4743
2018-12-27,248.07,132.48,231.26,153.05,4744
2018-12-28,247.75,132.86,230.48,152.97,4745
2018-12-31,249.92,133.9,233.2,154.26,4746
2019-01-02,250.18,134.66,233.36,154.88,4747
2019-01-03,244.21,132.25,226.72,149.82,4748
2019-01-04,252.39,137.19,234.28,156.23,4749
2019-01-07,254.38,139.59,235.36,158.09,4750
2019-01-08,256.77,141.73,237.92,159.52,4751
2019-01-09,257.97,142.9,238.92,160.82,4752
2019-01-10,258.88,143.64,240.0,161.28,4753
2019-01-11,258.98,143.68,239.88,160.69,4754
2019-01-14,257.4,142.25,238.94,159.27,4755
2019-01-15,260.35,143.45,240.64,162.38,4756
2019-01-16,260.98,144.52,241.86,162.35,4757
2019-01-17,262.96,145.83,243.8,163.63,4758
2019-01-18,266.46,147.33,247.05,165.25,4759
2019-01-22,262.86,145.0,244.0,161.94,4760
2019-01-23,263.41,144.6,245.72,162.15,4761
2019-01-24,263.55,145.47,245.47,163.2,4762
2019-01-25,265.78,147.34,247.39,165.15,4763
2019-01-28,263.76,146.55,245.1,163.11,4764
2019-01-29,263.41,146.2,245.71,161.57,4765
2019-01-30,267.58,147.8,250.18,165.68,4766
2019-01-31,269.93,149.06,250.12,168.16,4767
2019-02-01,270.06,149.18,250.48,167.45,4768
2019-02-04,271.96,150.96,252.32,169.53,4769
2019-02-05,273.1,151.12,253.96,171.03,4770
2019-02-06,272.74,150.93,253.87,170.52,4771
2019-02-07,270.14,149.69,251.9,168.23,4772
2019-02-08,270.47,149.85,251.32,168.56,4773
2019-02-11,270.62,151.1,250.94,168.4,4774
2019-02-12,274.1,152.99,254.53,170.89,4775
2019-02-13,274.99,153.42,255.8,171.01,4776
2019-02-14,274.38,153.77,255.16,171.22,4777
2019-02-15,277.37,156.22,258.65,171.94,4778
2019-02-19,277.85,156.65,258.81,172.28,4779
2019-02-20,278.41,157.39,259.5,172.25,4780
2019-02-21,277.42,156.79,258.53,171.62,4781
2019-02-22,279.14,158.15,260.17,172.89,4782
2019-02-25,279.52,158.19,260.89,173.52,4783
2019-02-26,279.32,157.1,260.54,173.7,4784
2019-02-27,279.2,157.32,259.87,173.59,4785
2019-02-28,278.68,156.78,259.28,173.19,4786
2019-03-01,280.42,158.24,260.42,174.39,4787
2019-03-04,279.4,156.81,258.28,174.42,4788
2019-03-05,279.02,156.08,258.19,174.55,4789
2019-03-06,277.33,153.02,256.87,173.56,4790
2019-03-07,275.01,151.68,254.81,171.43,4791
2019-03-08,274.46,151.64,254.71,171.17,4792
2019-03-11,278.44,154.29,256.76,174.73,4793
2019-03-12,279.49,154.37,255.86,175.69,4794
2019-03-13,281.34,154.98,257.35,177.01,4795
2019-03-14,281.16,154.35,257.54,176.71,4796
2019-03-15,281.31,154.76,258.34,178.35,4797
2019-03-18,282.33,155.75,258.99,178.45,4798
2019-03-19,282.4,154.96,258.88,179.05,4799
2019-03-20,281.55,153.26,257.29,179.76,4800
2019-03-21,284.73,155.27,259.58,182.57,4801
2019-03-22,279.25,149.62,254.96,178.56,4802
2019-03-25,279.04,150.28,255.07,178.22,4803
2019-03-26,281.12,151.86,256.46,179.05,4804
2019-03-27,279.65,151.27,256.11,177.9,4805
2019-03-28,280.71,152.62,257.08,178.31,4806
2019-03-29,282.48,153.09,259.13,179.66,4807
2019-04-01,285.83,154.76,262.39,182.04,4808
2019-04-02,285.97,154.36,261.69,182.73,4809
2019-04-03,286.42,155.16,262.0,183.78,4810
2019-04-04,287.18,155.92,263.78,183.71,4811
2019-04-05,288.57,157.38,264.16,184.66,4812
2019-04-08,288.79,157.12,263.22,185.13,4813
2019-04-09,287.31,155.2,261.51,184.48,4814
2019-04-10,288.29,157.31,261.6,185.47,4815
2019-04-11,288.21,157.11,261.4,185.03,4816
2019-04-12,290.16,157.68,264.07,185.83,4817
2019-04-15,289.97,157.17,263.81,185.86,4818
2019-04-16,290.16,157.54,264.53,186.5,4819
2019-04-17,289.45,156.1,264.53,187.15,4820
2019-04-18,290.02,155.64,265.56,187.39,4821
2019-04-22,290.27,155.23,265.07,187.92,4822
2019-04-23,292.88,157.57,266.48,190.31,4823
2019-04-24,292.23,158.06,265.92,189.71,4824
2019-04-25,292.05,156.75,264.53,190.48,4825
2019-04-26,293.41,158.27,265.34,190.65,4826
2019-04-29,293.87,159.03,265.44,191.02,4827
2019-04-30,294.02,158.29,265.79,189.54,4828
2019-05-01,291.81,156.79,264.15,188.93,4829
2019-05-02,291.18,157.52,262.88,188.11,4830
2019-05-03,294.03,160.53,264.97,191.11,4831
2019-05-06,292.82,160.71,264.27,189.94,4832
2019-05-07,287.93,157.53,259.52,186.24,4833
2019-05-08,287.53,156.76,259.66,185.77,4834
2019-05-09,286.66,156.19,258.44,184.77,4835
2019-05-10,288.1,156.62,259.92,185.0,4836
2019-05-13,280.86,151.63,253.47,178.58,4837
2019-05-14,283.4,153.54,255.81,180.54,4838
2019-05-15,285.06,154.04,256.92,183.09,4839
2019-05-16,287.7,155.0,259.16,184.93,4840
2019-05-17,285.84,152.84,257.44,183.04,4841
2019-05-20,283.95,151.78,256.67,179.95,4842
2019-05-21,286.51,153.82,258.77,181.83,4843
2019-05-22,285.63,152.53,257.6,181.02,4844
2019-05-23,282.14,149.39,254.76,178.25,4845
2019-05-24,282.78,150.79,256.12,178.16,4846
2019-05-28,280.15,149.59,253.47,177.49,4847
2019-05-29,278.27,148.34,251.27,176.03,4848
2019-05-30,279.03,147.93,251.87,176.77,4849
2019-05-31,275.27,145.86,248.22,173.95,4850
2019-06-03,274.57,146.37,248.5,170.12,4851
2019-06-04,280.53,150.16,253.65,174.91,4852
2019-06-05,282.96,150.19,255.73,176.21,4853
2019-06-06,284.8,149.8,257.72,177.61,4854
2019-06-07,287.65,150.86,260.25,181.04,4855
2019-06-10,288.97,151.75,260.99,183.15,4856
2019-06-11,288.9,151.3,260.88,183.4,4857
2019-06-12,288.39,151.47,260.45,182.34,4858
2019-06-13,289.58,153.07,261.56,183.42,4859
2019-06-14,289.26,151.73,261.51,182.64,4860
2019-06-17,289.37,152.24,261.68,183.74,4861
2019-06-18,292.4,154.01,265.33,186.41,4862
2019-06-19,293.06,154.56,265.56,187.11,4863
2019-06-20,295.86,155.29,268.08,188.85,4864
2019-06-21,294.0,153.95,267.1,188.57,4865
2019-06-24,293.64,152.08,267.17,188.16,4866
2019-06-25,290.76,151.15,265.26,184.93,4867
2019-06-26,290.47,150.8,265.22,185.79,4868
2019-06-27,291.5,153.63,265.15,186.5,4869
2019-06-28,293.0,155.5,265.85,186.74,4870
2019-07-01,295.66,156.1,266.97,189.26,4871
2019-07-02,296.43,155.15,267.66,190.01,4872
2019-07-03,298.8,156.26,269.56,191.44,4873
2019-07-05,298.46,156.68,269.27,191.05,4874
2019-07-08,296.82,155.19,268.06,189.71,4875
2019-07-09,297.19,155.4,267.86,190.66,4876
2019-07-10,298.61,155.67,268.69,192.56,4877
2019-07-11,299.31,154.91,270.92,192.42,4878
2019-07-12,300.65,156.11,273.39,193.53,4879
2019-07-15,300.75,155.29,273.6,194.15,4880
2019-07-16,299.71,155.24,273.42,193.15,4881
2019-07-17,297.74,154.13,272.28,192.2,4882
2019-07-18,298.83,154.71,272.27,192.42,4883
2019-07-19,297.17,153.82,271.45,191.01,4884
2019-07-22,297.9,153.68,271.65,192.53,4885
2019-07-23,300.03,154.7,273.35,193.79,4886
2019-07-24,301.44,157.26,272.61,195.15,4887
2019-07-25,300.0,155.36,271.39,193.3,4888
2019-07-26,302.01,157.2,271.86,195.29,4889
2019-07-29,301.46,156.15,272.13,194.62,4890
2019-07-30,300.72,157.84,271.91,193.78,4891
2019-07-31,297.43,156.56,268.52,191.1,4892
2019-08-01,294.84,154.29,265.76,190.15,4893
2019-08-02,292.62,152.58,264.81,187.35,4894
2019-08-05,283.82,148.0,257.1,180.73,4895
2019-08-06,287.8,149.36,260.29,183.26,4896
2019-08-07,287.97,149.32,260.24,184.25,4897
2019-08-08,293.62,152.54,264.13,188.26,4898
2019-08-09,291.62,150.62,263.18,186.49,4899
2019-08-12,288.07,148.67,259.4,184.35,4900
2019-08-13,292.55,150.27,263.17,188.39,4901
2019-08-14,283.9,146.07,255.08,182.76,4902
2019-08-15,284.65,145.49,256.36,182.55,4903
2019-08-16,288.85,148.63,258.88,185.48,4904
2019-08-19,292.33,150.13,261.34,188.43,4905
2019-08-20,290.09,149.15,259.69,186.97,4906
2019-08-21,292.45,150.38,262.03,188.63,4907
2019-08-22,292.36,150.03,262.56,188.02,4908
2019-08-23,284.85,145.43,256.29,182.07,4909
2019-08-26,288.0,147.03,259.1,184.82,4910
2019-08-27,286.87,144.85,257.8,184.43,4911
2019-08-28,288.89,146.54,260.39,185.09,4912
2019-08-29,292.58,149.11,263.9,187.92,4913
2019-08-30,292.4527,148.77,264.09,187.47,4914
2019-09-03,290.75,146.64,261.42,185.65,4915
2019-09-04,293.97,147.84,263.93,188.33,4916
2019-09-05,297.75,150.555,267.6,191.78,4917
2019-09-06,298.05,149.9,268.31,191.59,4918
2019-09-09,298.2,151.91,268.8,191.19,4919
2019-09-10,298.13,153.85,269.39,190.64,4920
2019-09-11,300.25,157.0,271.69,192.43,4921
2019-09-12,301.29,157.04,272.32,193.23,4922
2019-09-13,301.09,157.31,272.6,192.54,4923
2019-09-16,300.16,157.9,271.17,191.68,4924
2019-09-17,300.92,157.49,271.56,192.6,4925
2019-09-18,301.1,156.52,271.97,192.52,4926
2019-09-19,301.08,155.76,271.42,192.84,4927
2019-09-20,298.28,155.43,269.25,190.8,4928
2019-09-23,298.21,155.31,269.36,190.5,4929
2019-09-24,295.87,152.43,267.97,187.97,4930
2019-09-25,297.62,154.1,269.58,190.08,4931
2019-09-26,297.0,152.38,268.88,189.38,4932
2019-09-27,295.4,151.16,267.99,187.03,4933
2019-09-30,296.77,151.34,269.18,188.81,4934
2019-10-01,293.24,148.37,265.5,187.27,4935
2019-10-02,288.06,147.25,260.72,184.05,4936
2019-10-03,290.42,147.74,262.01,186.07,4937
2019-10-04,294.35,149.14,265.66,188.81,4938
2019-10-07,293.08,148.88,264.74,188.24,4939
2019-10-08,288.53,146.46,261.58,185.42,4940
2019-10-09,291.27,147.13,263.43,187.23,4941
2019-10-10,293.24,147.72,265.01,188.68,4942
2019-10-11,296.28,150.22,268.16,191.11,4943
2019-10-14,295.95,149.67,267.86,191.09,4944
2019-10-15,298.88,151.39,270.22,193.52,4945
2019-10-16,298.4,151.55,270.08,193.04,4946
2019-10-17,299.28,153.34,270.38,193.55,4947
2019-10-18,297.97,152.61,267.64,191.69,4948
2019-10-21,299.99,154.04,268.21,193.39,4949
2019-10-22,299.01,154.21,267.82,191.85,4950
2019-10-23,299.88,154.4,268.24,192.22,4951
2019-10-24,300.37,154.18,267.98,194.09,4952
2019-10-25,301.6,155.0,269.6,195.64,4953
2019-10-28,303.3,156.34,270.81,197.57,4954
2019-10-29,303.21,156.85,270.87,196.04,4955
2019-10-30,304.14,156.33,271.74,196.99,4956
2019-10-31,303.33,155.45,270.48,197.08,4957
2019-11-01,306.14,158.1,273.34,198.87,4958
2019-11-04,307.37,158.95,274.55,200.1,4959
2019-11-05,307.03,159.15,274.81,200.21,4960
2019-11-06,307.1,158.23,274.8,199.76,4961
2019-11-07,308.18,158.65,277.05,200.43,4962
2019-11-08,308.94,159.08,277.07,201.23,4963
2019-11-11,308.35,158.78,277.16,200.96,4964
2019-11-12,309.0,158.83,277.29,201.54,4965
2019-11-13,309.1,158.15,278.05,201.59,4966
2019-11-14,309.55,158.1,278.23,201.43,4967
2019-11-15,311.79,158.92,279.94,202.91,4968
2019-11-18,312.02,158.52,280.27,203.07,4969
2019-11-19,311.93,159.11,279.33,203.37,4970
2019-11-20,310.77,158.51,278.2,202.15,4971
2019-11-21,310.27,157.73,277.72,201.7,4972
2019-11-22,310.96,158.22,278.86,201.83,4973
2019-11-25,313.37,161.58,280.8,204.22,4974
2019-11-26,314.08,161.69,281.36,204.61,4975
2019-11-27,315.48,162.83,281.91,206.04,4976
2019-11-29,314.31,161.77,280.95,205.1,4977
2019-12-02,311.64,160.19,278.2,203.0,4978
2019-12-03,309.55,159.68,275.51,201.41,4979
2019-12-04,311.46,160.78,277.05,202.43,4980
2019-12-05,312.02,160.94,277.36,202.83,4981
2019-12-06,314.87,162.82,280.7,205.0,4982
2019-12-09,313.88,162.51,279.76,204.07,4983
2019-12-10,313.53,162.61,279.46,203.9,4984
2019-12-11,314.42,162.56,279.72,204.98,4985
2019-12-12,317.13,163.96,281.95,206.51,4986
2019-12-13,317.32,163.33,282.11,207.19,4987
2019-12-16,319.5,163.88,283.07,209.27,4988
2019-12-17,319.57,164.7,283.4,209.39,4989
2019-12-18,319.59,165.02,283.21,209.55,4990
2019-12-19,320.9,165.73,284.46,210.86,4991
2019-12-20,320.73,165.97,284.46,211.71,4992
2019-12-23,321.22,166.3,285.33,211.81,4993
2019-12-24,321.23,166.68,285.01,211.92,4994
2019-12-26,322.94,166.68,286.06,213.79,4995
2019-12-27,322.86,165.86,286.33,213.61,4996
2019-12-30,321.08,165.44,284.53,212.21,4997
2019-12-31,321.86,165.67,285.1,212.61,4998
2020-01-02,324.87,165.78,288.62,216.16,4999
2020-01-03,322.41,165.13,286.32,214.18,5000
2020-01-06,323.64,165.35,286.98,215.56,5001
2020-01-07,322.73,164.8,285.74,215.53,5002
2020-01-08,324.45,165.31,287.4,217.15,5003
2020-01-09,326.65,165.51,289.56,218.99,5004
2020-01-10,325.71,164.89,288.24,218.43,5005
2020-01-13,327.95,165.96,289.02,220.95,5006
2020-01-14,327.45,166.57,289.22,220.08,5007
2020-01-15,328.19,167.37,290.35,220.17,5008
2020-01-16,330.92,169.53,292.93,222.28,5009
2020-01-17,331.95,169.07,293.27,223.38,5010
2020-01-21,331.3,167.67,291.83,223.28,5011
2020-01-22,331.34,167.56,291.81,223.87,5012
2020-01-23,331.72,167.45,291.54,224.59,5013
2020-01-24,328.77,165.39,289.8,222.7,5014
2020-01-27,323.5,163.51,285.36,218.1,5015
2020-01-28,326.89,164.87,287.29,221.45,5016
2020-01-29,326.62,163.93,287.29,221.81,5017
2020-01-30,327.68,163.93,288.54,222.6,5018
2020-01-31,321.73,160.53,282.42,219.07,5019
2020-02-03,324.12,162.32,283.98,222.38,5020
2020-02-04,329.06,164.77,288.04,227.47,5021
2020-02-05,332.86,167.31,292.86,228.22,5022
2020-02-06,333.98,166.93,293.74,230.19,5023
2020-02-07,332.2,164.88,291.19,229.2,5024
2020-02-10,334.68,165.81,292.95,231.97,5025
2020-02-11,335.26,166.96,292.94,232.01,5026
2020-02-12,337.42,168.11,295.72,234.27,5027
2020-02-13,337.06,168.55,294.82,233.97,5028
2020-02-14,337.6,167.9,294.54,234.64,5029
2020-02-18,336.73,167.54,292.95,234.73,5030
